x,y,cld,dtr,frs,pre,tmn,tmp,elevation,X5_Ct_2010_Da,X5_Bf_2010_Da,lumpy
98.75,27.25,28,11.4,24.15,25.6,-3,2.7,236,661.2331683,0,0
99.25,27.25,30.3,11.7,26.29,20.2,-5,0.9,193,2356.333332,0.054745694,0
99.75,27.25,30.5,12.6,27.05,12,-5.8,0.5,202,1240.465746,0.015282402,0
100.25,27.25,32.1,14.7,29.88,10.4,-9.7,-2.3,208,1671.012923,25.10508634,0
100.75,27.25,32.5,15.1,26.87,4.2,-5.6,2,128,979.5529523,89.27786718,0
101.25,27.25,32.9,15.4,25.25,6.5,-4,3.7,211,2829.010925,163.3344492,0
101.75,27.25,39.5,15.1,23.8,9.1,-2.7,4.9,130,1387.557734,100.5522427,0
102.25,27.25,41.5,13.9,25.04,8.8,-3.8,3.2,197,1090.387776,1458.371128,0
102.75,27.25,45.7,12.6,25.25,13.2,-4,2.3,216,3249.441265,361.3544225,0
103.25,27.25,50,10.2,25.15,17.1,-3.9,1.2,193,2758.393841,160.5886192,0
103.75,27.25,52.4,8.3,23.56,24.2,-2.5,1.7,200,1371.160413,470.535162,0
104.25,27.25,58.6,6.5,22.97,27.9,-2,1.3,192,2694.83066,40.86488977,0
104.75,27.25,67.3,4.7,20.52,30.6,-1,1.4,168,2046.021276,98.58760272,0
105.25,27.25,71.1,3.1,20.52,29.1,-1,0.6,180,2917.337406,201.595937,0
105.75,27.25,73.4,2.7,20.77,29.1,-1.1,0.3,183,2832.866983,396.2989427,0
106.25,27.25,78.9,2.5,18.45,25.6,-0.2,1.1,181,2900.03048,968.935957,0
106.75,27.25,83.2,3.2,16.86,23.6,0.4,2,170,1715.688861,1701.000071,0
107.25,27.25,85.4,3.3,17.13,22.2,0.3,1.9,175,1682.326153,1875.625136,0
107.75,27.25,86.9,3.5,20.27,24.1,-0.9,0.9,181,1812.007236,1668.534475,0
108.25,27.25,91.8,3.8,21.02,25.7,-1.2,0.7,177,2996.339634,430.0700936,0
108.75,27.25,89.3,4.3,22.73,30.2,-1.9,0.3,157,1752.152201,1132.628168,0
109.25,27.25,86.9,4.4,21.27,34.2,-1.3,0.9,187,4123.966846,260.2036177,0
109.75,27.25,87.7,4.2,19.24,43.7,-0.5,1.6,156,76.34171965,394.1320081,0
110.25,27.25,86.1,4.2,22.49,46.4,-1.8,0.3,195,139.484611,0.703596995,0
110.75,27.25,85.3,4.2,21.27,51,-1.3,0.8,150,3805.58869,882.5688132,0
111.25,27.25,84.3,4.2,19.5,51.9,-0.6,1.5,161,4266.978607,1771.165942,0
111.75,27.25,82.7,4.1,19.5,50.7,-0.6,1.5,160,1032.454612,378.8060963,0
112.25,27.25,80.9,4,18.71,54.3,-0.3,1.7,155,320.3682557,646.0737165,0
112.75,27.25,82.1,4.1,19.5,56.9,-0.6,1.5,103,632.2581942,334.6393013,0
113.25,27.25,80.9,3.7,16.59,54.5,0.5,2.3,171,1959.58463,405.3422836,0
113.75,27.25,81.7,4.4,19.75,48.2,-0.7,1.5,175,2173.562481,194.5094123,0
114.25,27.25,80.8,4.5,19.24,46,-0.5,1.8,165,1489.099098,24.46930539,0
114.75,27.25,82,3.6,14.19,39.9,1.4,3.2,154,3087.853365,154.4066707,0
115.25,27.25,82.7,3.6,13.65,38.4,1.6,3.4,135,2365.931775,447.0017187,0
115.75,27.25,80.3,4,15.52,39.2,0.9,2.9,159,1276.69321,1049.610893,0
116.25,27.25,79.5,4.2,16.06,39,0.7,2.8,186,542.8489393,351.5936733,0
116.75,27.25,80.9,4.6,14.19,36.2,1.4,3.7,158,964.3114454,786.0563421,0
117.25,27.25,79.2,5.4,16.59,33,0.5,3.2,200,314.2148391,359.1317444,0
117.75,27.25,76.5,6,16.06,31.7,0.7,3.7,175,121.7690426,190.7958208,0
118.25,27.25,76,5.8,15.26,28,1,3.9,137,0.000651984,31.02573191,0
118.75,27.25,75.2,5.5,14.99,28,1.1,3.8,167,86.50901595,124.829172,0
119.25,27.25,71.1,5,18.71,26.8,-0.3,2.2,165,746.8612512,41.71307208,0
119.75,27.25,75.2,4.8,13.39,24.2,1.7,4.1,149,944.7175861,419.5713526,0
120.25,27.25,68.5,4,8.55,20,3.6,5.6,161,849.3745082,348.3094787,0
97.75,26.75,28.3,12.5,1.78,35.5,7.2,13.4,177,160.9874463,26.74152634,0
98.25,26.75,25.5,12.2,15.52,34.9,0.9,7,143,0.702076778,50.05833751,0
98.75,26.75,26.6,11.8,26.68,24.9,-5.4,0.5,224,623.4731197,0,0
99.25,26.75,26.9,12.6,27.76,21.7,-6.6,-0.3,159,1854.607499,0.03575548,0
99.75,26.75,29.1,13.3,28.48,18.9,-7.5,-0.8,190,773.1479302,8.769917793,0
100.25,26.75,30.9,13.4,26.96,10.9,-5.7,1,117,1843.473183,312.7227273,0
100.75,26.75,30.3,13.6,24.15,7.9,-3,3.8,193,1355.733226,1657.083199,0
101.25,26.75,33.3,14.6,17.13,8.8,0.3,7.6,182,1053.298897,655.5369336,0
101.75,26.75,33,14.9,14.99,12.3,1.1,8.5,183,1947.069256,984.4327036,0
102.25,26.75,39.1,15.1,22.49,12.4,-1.8,5.8,135,2868.932411,990.1029094,0
102.75,26.75,43.5,12.8,22.25,16.4,-1.7,4.7,209,2928.000159,889.8959314,0
103.25,26.75,50.5,10.1,21.02,21.2,-1.2,3.9,188,2429.648031,34.17670579,0
103.75,26.75,56.2,9,21.52,22.6,-1.4,3.1,206,2496.263156,45.88207237,0
104.25,26.75,58.1,7.8,23.45,23.7,-2.4,1.5,190,2466.007832,49.75369103,0
104.75,26.75,63.5,5.9,23.45,27.8,-2.4,0.6,156,2062.602102,168.2267096,0
105.25,26.75,72.3,3.9,21.27,28.1,-1.3,0.7,190,2513.851929,105.7240413,0
105.75,26.75,73.6,3.1,18.71,27.2,-0.3,1.3,179,3769.386991,1240.803385,0
106.25,26.75,79.1,3.1,18.98,21.2,-0.4,1.2,182,2244.744925,1639.798005,0
106.75,26.75,82.3,3.1,18.71,19.9,-0.3,1.3,169,624.6776089,2131.481032,0
107.25,26.75,86.1,3.2,18.45,21.9,-0.2,1.4,174,858.0888291,1456.138438,0
107.75,26.75,89.7,3.6,16.86,24.4,0.4,2.2,185,3467.336917,2175.643899,0
108.25,26.75,91.2,4,19.24,28.7,-0.5,1.5,187,2714.603763,828.9243852,0
108.75,26.75,88.3,3.9,22.25,34.5,-1.7,0.3,166,1572.633471,223.8353263,0
109.25,26.75,87.9,4.1,20.27,39,-0.9,1.2,138,1374.261588,274.8963677,0
109.75,26.75,87.4,4.3,20.27,45.8,-0.9,1.3,168,1061.640435,1105.93478,0
110.25,26.75,86.4,4.1,20.77,47.9,-1.1,1,166,3804.843732,1199.653935,0
110.75,26.75,85.5,3.6,17.66,54.4,0.1,1.9,171,2801.672178,1499.029932,0
111.25,26.75,84.2,4,17.13,55.8,0.3,2.3,193,5552.67738,955.6713339,0
111.75,26.75,82.7,3.9,16.33,57.1,0.6,2.5,147,157.2195619,408.2586131,0
112.25,26.75,83.2,3.4,16.59,57,0.5,2.2,152,735.5145998,379.9595541,0
112.75,26.75,81.3,3.5,16.06,60.4,0.7,2.4,152,488.2148493,1142.117759,0
113.25,26.75,81.2,3.6,16.33,54.2,0.6,2.4,157,1796.804385,577.1649926,0
113.75,26.75,81.4,3.7,19.24,47.3,-0.5,1.4,182,834.3382623,238.8763467,0
114.25,26.75,82.2,3.4,17.13,41.8,0.3,2,145,924.1404319,89.03313481,0
114.75,26.75,82.8,3.6,12.6,36.7,2,3.8,142,4470.018754,414.7604327,0
115.25,26.75,82.1,3.9,12.86,34.4,1.9,3.8,174,2490.586774,114.5174779,0
115.75,26.75,82.2,4.4,14.72,35.6,1.2,3.4,179,1630.074791,55.23400651,0
116.25,26.75,80.6,5.1,14.45,32.6,1.3,3.8,169,987.0810949,498.0857662,0
116.75,26.75,80.2,5.3,17.66,30.5,0.1,2.7,164,750.6517782,239.7051124,0
117.25,26.75,79.8,5.7,14.99,30.3,1.1,3.9,153,60.79097975,105.2477867,0
117.75,26.75,77.5,6.4,13.92,28.9,1.5,4.7,174,2.29E-06,177.5522935,0
118.25,26.75,75.8,6.4,13.39,27.4,1.7,4.9,130,0.00026177,38.07770375,0
118.75,26.75,75.4,6,15.52,21.3,0.9,3.9,151,446.0620103,24.36227239,0
119.25,26.75,72.1,5,11.55,21,2.4,4.9,195,1.678285527,141.1534912,0
97.75,26.25,25.7,11.5,1.66,36.7,7.3,13,163,0.189928116,2.563366664,0
98.25,26.25,23.4,11.9,17.66,38.3,0.1,6,92,4.829434213,23.75083708,0
98.75,26.25,24.9,11.7,24.93,29.2,-3.7,2.2,216,1325.830027,36.51415552,0
99.25,26.25,25.4,11.9,24.26,25.1,-3.1,2.9,228,1529.322424,4.4373638,0
99.75,26.25,28.2,12.1,24.49,25.5,-3.3,2.8,211,824.7132561,92.04450248,0
100.25,26.25,30.3,12.2,13.12,26.1,1.8,7.9,185,1379.674459,478.4601267,0
100.75,26.25,30.8,12.7,11.55,21.1,2.4,8.7,178,657.3524387,282.7500633,0
101.25,26.25,30.6,13.9,20.77,17.9,-1.1,5.9,207,1871.78488,262.2953363,0
101.75,26.25,34.7,13.7,14.19,18.6,1.4,8.2,202,1359.210452,1315.035276,0
102.25,26.25,37.9,14.2,15.52,18.4,0.9,8,142,2321.819995,1303.405132,0
102.75,26.25,41,13,24.03,18,-2.9,3.6,150,2414.829991,761.1913291,0
103.25,26.25,50.8,11,21.27,19.3,-1.3,4.2,219,2498.368523,67.37872205,0
103.75,26.25,56.4,9.3,20.77,25.4,-1.1,3.6,202,1959.852224,574.0506882,0
104.25,26.25,61.4,7.9,21.02,27.1,-1.2,2.8,189,1782.452109,533.622286,0
104.75,26.25,67.4,6.4,19.75,32.4,-0.7,2.5,208,2413.212147,500.8355362,0
105.25,26.25,75.5,4.3,12.33,32.8,2.1,4.2,165,3190.459341,777.4687138,0
105.75,26.25,75.3,3.5,13.12,28.1,1.8,3.5,193,2852.997183,3500.649743,0
106.25,26.25,79.1,3.5,13.12,22.3,1.8,3.5,186,810.5180854,3420.883386,0
106.75,26.25,86.4,3.3,15.26,18.6,1,2.6,190,2072.45961,1401.474197,0
107.25,26.25,86.3,3.3,16.06,20.9,0.7,2.3,189,3115.925378,1286.030251,0
107.75,26.25,92,3.6,14.19,23.1,1.4,3.2,186,2284.18395,680.6851577,0
108.25,26.25,90.8,3.7,19.24,28,-0.5,1.4,165,1640.022025,387.2658716,0
108.75,26.25,89.4,4.1,19.75,32.8,-0.7,1.4,180,2134.482348,152.8227947,0
109.25,26.25,90.2,4.2,18.45,38.7,-0.2,1.9,172,1958.4337,160.8555241,0
109.75,26.25,88.8,3.9,20.01,46.6,-0.8,1.2,173,2286.837669,203.5918873,0
110.25,26.25,88,3.9,24.37,49.5,-3.2,-1.2,165,3539.708633,153.1454702,0
110.75,26.25,86.4,3.5,22.01,56,-1.6,0.2,165,4622.932562,0.049041897,0
111.25,26.25,84.2,3.4,15.79,53.7,0.8,2.5,153,1064.644469,1621.394764,0
111.75,26.25,81.7,2.7,14.45,55.1,1.3,2.6,165,846.6348203,2180.259922,0
112.25,26.25,79.7,3.5,18.98,52.7,-0.4,1.4,166,370.6126816,673.4793765,0
112.75,26.25,81.1,3.8,16.33,55.6,0.6,2.5,173,186.3427404,402.9943289,0
113.25,26.25,80.9,4,15.52,46.8,0.9,2.9,157,1273.702423,726.2832175,0
113.75,26.25,82.5,3.9,18.98,41.5,-0.4,1.6,181,1163.329628,21.70756371,0
114.25,26.25,80.8,3.6,17.92,35,0,1.8,178,1519.172016,187.6770951,0
114.75,26.25,80.7,4.1,12.6,30.4,2,4,137,2678.625231,45.76048277,0
115.25,26.25,82.4,4.2,11.55,32,2.4,4.5,159,2335.058467,135.2610811,0
115.75,26.25,80.6,4.9,11.29,31,2.5,4.9,148,2483.474415,323.7868341,0
116.25,26.25,78.9,5.7,12.33,32.2,2.1,4.9,160,730.4206892,105.5849937,0
116.75,26.25,78.6,6,13.92,28.4,1.5,4.5,170,1136.521144,375.1602542,0
117.25,26.25,76.4,7.3,13.12,27,1.8,5.4,163,250.777336,411.6438501,0
117.75,26.25,74.9,6.9,11.81,24.5,2.3,5.7,197,0.003061465,32.97549505,0
118.25,26.25,75.8,6.5,11.29,20.8,2.5,5.7,141,18.75262083,91.46625676,0
118.75,26.25,76.2,6,10.53,19.4,2.8,5.8,173,2.18364452,215.3146031,0
119.25,26.25,76.1,5.4,8.31,18.9,3.7,6.4,154,209.3912507,223.6288104,0
97.75,25.75,24,11.8,1.54,35.1,7.4,13.3,191,10.69716033,16.97011066,0
98.25,25.75,22.7,12.1,14.45,40.7,1.3,7.3,201,2.013449513,63.97917216,0
98.75,25.75,23.2,12.4,21.27,37.2,-1.3,4.9,221,1024.505185,41.61496445,0
99.25,25.75,27.8,12.3,20.77,33.7,-1.1,5.1,149,1546.699713,68.00449337,0
99.75,25.75,28.2,12.1,22.49,29.9,-1.8,4.3,183,2371.245406,77.01767452,0
100.25,25.75,29.5,11.2,11.55,36.3,2.4,8,193,1349.730594,66.28582309,0
100.75,25.75,31.3,12.3,10.53,27,2.8,8.9,160,1390.459139,276.1144,0
101.25,25.75,32.2,13,16.59,20.2,0.5,7,202,1791.348194,651.732958,0
101.75,25.75,37.2,13.4,9.28,22.2,3.3,10,187,1404.576509,1075.191897,0
102.25,25.75,38,13,21.52,17.9,-1.4,5.1,221,2051.206249,693.2883237,0
102.75,25.75,41.2,12.8,21.52,21.2,-1.4,5,214,2393.536367,779.39604,0
103.25,25.75,49.1,11.8,21.02,23.6,-1.2,4.7,134,1770.667312,776.2556085,0
103.75,25.75,56.5,10,16.86,30.7,0.4,5.4,201,1457.559106,732.9098376,0
104.25,25.75,61,8.4,20.01,29.6,-0.8,3.4,178,1605.76186,514.6696419,0
104.75,25.75,68.9,6.5,18.19,36.5,-0.1,3.2,202,3010.322948,958.1288346,0
105.25,25.75,75.8,4.5,10.27,30.7,2.9,5.1,197,3184.323172,479.2976396,0
105.75,25.75,76.4,4,10.53,25.5,2.8,4.8,152,6332.659277,1837.316365,0
106.25,25.75,79.8,3.9,9.03,19.9,3.4,5.3,177,3266.085374,1123.390415,0
106.75,25.75,87.2,3.9,12.07,17.7,2.2,4.1,169,2002.468889,1240.03302,0
107.25,25.75,87.1,3.5,10.02,20,3,4.7,172,2476.592196,1448.371563,0
107.75,25.75,89.2,3.2,13.65,20.6,1.6,3.2,185,1744.850423,2861.456276,0
108.25,25.75,88.6,3.8,14.19,25.9,1.4,3.3,178,2822.028854,312.9191677,0
108.75,25.75,90.9,4,15.26,27,1,3,179,3268.862788,745.1334628,0
109.25,25.75,89.3,4.1,15.79,35,0.8,2.8,151,5438.839469,277.4836571,0
109.75,25.75,88,3.9,17.39,38,0.2,2.1,165,3303.093721,62.8056069,0
110.25,25.75,87.4,3.9,17.66,43.5,0.1,2,127,1861.942831,147.553288,0
110.75,25.75,85.1,3.6,16.86,44.4,0.4,2.2,140,3111.227219,954.8012236,0
111.25,25.75,82.5,3.4,16.06,47.3,0.7,2.4,169,3281.614994,566.8229144,0
111.75,25.75,80.4,2.8,14.19,54.8,1.4,2.8,158,2112.801616,662.86627,0
112.25,25.75,79.1,3.4,13.92,51.8,1.5,3.2,158,1718.479816,339.7560544,0
112.75,25.75,78.7,3.4,14.45,47.8,1.3,3,162,648.8591619,839.153154,0
113.25,25.75,80.3,3.7,16.33,40.1,0.6,2.4,209,1564.850756,528.7613741,0
113.75,25.75,78.4,3.9,16.06,34.6,0.7,2.6,141,601.4430705,267.8508566,0
114.25,25.75,81,4.1,14.19,29.1,1.4,3.4,173,819.7981629,189.5633233,0
114.75,25.75,80.2,4.6,9.52,28.4,3.2,5.5,152,1935.769959,312.3799712,0
115.25,25.75,79.8,5.1,12.07,25.9,2.2,4.7,183,1516.080942,141.7804122,0
115.75,25.75,78.6,5.6,10.78,25.6,2.7,5.5,168,2034.519772,218.5061483,0
116.25,25.75,78.4,6.5,11.04,23.9,2.6,5.8,175,727.3883897,147.2685628,0
116.75,25.75,77.4,6.3,12.86,20.8,1.9,5,138,1595.877315,513.1790989,0
117.25,25.75,72.5,7.4,12.33,20.1,2.1,5.8,199,35.30559951,189.7513034,0
117.75,25.75,72.5,7,9.52,18.9,3.2,6.7,178,10.09229694,165.4054738,0
118.25,25.75,76.2,6.1,9.52,16.6,3.2,6.2,178,334.727529,216.3896918,0
118.75,25.75,76.8,5.6,8.31,15.3,3.7,6.5,137,1024.916389,14.05593845,0
119.25,25.75,76,4.9,4.09,14.7,5.7,8.1,145,1663.312264,1.139950519,0
97.75,25.25,28.9,12.4,5.03,39.5,5.2,11.4,211,201.6629567,150.8510557,0
98.25,25.25,27.8,12.8,16.59,46.2,0.5,6.9,207,1132.255781,927.2775624,0
98.75,25.25,25.6,12.7,18.19,41.8,-0.1,6.3,221,915.9918394,445.5870321,0
99.25,25.25,29.4,13,13.12,36.9,1.8,8.3,172,1792.631316,752.1954992,0
99.75,25.25,31.7,12.5,11.29,36,2.5,8.7,147,2632.502133,127.6738228,0
100.25,25.25,32.5,11.8,9.77,34,3.1,9,159,3635.599397,909.5459441,0
100.75,25.25,34.5,12.4,10.53,30.4,2.8,9,167,1202.21728,708.2349344,0
101.25,25.25,34.5,12.9,14.99,29.9,1.1,7.5,163,1934.718386,731.4672722,0
101.75,25.25,38.2,13,15.79,27.4,0.8,7.3,203,1625.155952,1376.851555,0
102.25,25.25,41.2,12.4,17.13,24,0.3,6.5,201,1436.684011,1368.885134,0
102.75,25.25,39,11.3,17.66,23.3,0.1,5.7,210,479.5204258,487.5366405,0
103.25,25.25,50.4,11.2,17.66,25.1,0.1,5.7,182,724.6941463,394.7707616,0
103.75,25.25,57.8,10.2,17.13,23.4,0.3,5.4,186,1045.47532,860.4494968,0
104.25,25.25,62.1,9,17.66,26.2,0.1,4.6,196,1357.677222,763.798837,0
104.75,25.25,69.6,6.8,16.06,30.7,0.7,4.1,177,1916.202879,1514.463012,0
105.25,25.25,74.4,4.7,12.86,30.1,1.9,4.2,185,2720.462042,1939.495436,0
105.75,25.25,77.7,4.8,9.77,24.9,3.1,5.5,154,3303.625943,1239.714955,0
106.25,25.25,81.2,4.3,6.06,18.3,4.7,6.8,153,1572.018566,829.9182449,0
106.75,25.25,88.2,4.2,5.85,16.9,4.8,6.9,182,1911.159973,936.8922149,0
107.25,25.25,88.9,3.9,6.49,17.7,4.5,6.4,180,1467.933485,764.5944793,0
107.75,25.25,90.4,3.5,9.03,21.2,3.4,5.1,146,2076.011627,974.9271422,0
108.25,25.25,88.7,3.5,7.61,22.7,4,5.7,161,1658.198773,1026.272834,0
108.75,25.25,88.1,3.7,12.86,26.3,1.9,3.7,153,2734.278443,422.1846745,0
109.25,25.25,89.5,3.7,11.29,29.6,2.5,4.3,176,2827.446615,473.2408764,0
109.75,25.25,87.5,3.5,12.07,33.4,2.2,3.9,171,1403.404575,883.9520332,0
110.25,25.25,85.4,3.1,9.28,38,3.3,4.8,156,3667.355528,1406.408477,0
110.75,25.25,83.8,3.6,15.79,38.3,0.8,2.6,177,3193.163558,142.4029639,0
111.25,25.25,82,3.5,12.33,41.4,2.1,3.8,136,1395.137858,1543.635141,0
111.75,25.25,78.5,3.4,13.39,39.1,1.7,3.4,183,975.9687549,451.3498215,0
112.25,25.25,77.6,3.7,14.45,33,1.3,3.1,189,442.6294993,279.6931514,0
112.75,25.25,77.9,3.9,13.39,38.2,1.7,3.6,163,1504.732978,874.6899975,0
113.25,25.25,77.1,3.9,13.12,33.1,1.8,3.7,180,1193.839888,550.440538,0
113.75,25.25,80.7,4.6,12.07,27.7,2.2,4.5,152,393.353641,461.9658276,0
114.25,25.25,79.2,4.8,11.04,26.3,2.6,5,172,1469.417049,661.0820107,0
114.75,25.25,78.2,5.5,8.55,24.1,3.6,6.3,164,2259.883826,834.0395376,0
115.25,25.25,77.3,6.2,10.02,22.4,3,6.1,193,535.816464,129.6502885,0
115.75,25.25,76,6.8,10.02,22.6,3,6.4,156,2025.348496,222.3674854,0
116.25,25.25,76.3,7.1,11.04,18.7,2.6,6.1,162,1152.292011,203.0008573,0
116.75,25.25,75.6,6.7,11.29,17.7,2.5,5.8,185,1141.371264,291.402465,0
117.25,25.25,69.6,7.2,10.27,15.8,2.9,6.5,196,11.64302178,144.1236317,0
117.75,25.25,69.4,6.9,9.77,13.4,3.1,6.5,197,1003.331162,171.9214695,0
118.25,25.25,74.5,6.2,4.64,14,5.4,8.5,162,2013.827013,49.5443319,0
118.75,25.25,75.8,5.7,2.31,13.7,6.8,9.6,141,2960.502813,0,0
119.25,25.25,75.4,5.9,2.04,19.2,7,9.9,151,0,27.41624893,0
97.75,24.75,27.5,13.1,11.81,40.3,2.3,8.8,215,57.1031026,362.1959329,0
98.25,24.75,27.5,13.5,13.12,43.2,1.8,8.5,187,881.6419689,1684.044526,0
98.75,24.75,30.5,13.5,11.04,42.6,2.6,9.3,209,961.1590862,1144.962619,0
99.25,24.75,32,13.6,12.33,41.9,2.1,8.9,218,1570.953597,912.6203463,0
99.75,24.75,32.3,13.3,13.39,36.3,1.7,8.3,197,1674.756834,806.4247022,0
100.25,24.75,34.7,12.5,7.84,40.5,3.9,10.1,192,2424.297698,417.4877823,0
100.75,24.75,36.4,12.8,10.53,35.5,2.8,9.2,154,1341.313681,658.7981946,0
101.25,24.75,38.7,13.2,12.07,36.1,2.2,8.8,159,1971.800386,770.69827,0
101.75,24.75,41.6,12.9,13.39,25.2,1.7,8.1,183,2171.851493,496.1032116,0
102.25,24.75,44.5,11.3,12.86,24.2,1.9,7.5,176,1535.64078,946.1795933,0
102.75,24.75,47.1,10.4,14.45,25.7,1.3,6.5,195,0,1081.689686,0
103.25,24.75,53.5,10.1,12.6,23.6,2,7,178,1871.163954,1460.510512,0
103.75,24.75,60.9,10.2,17.66,22.2,0.1,5.2,158,1997.528986,1199.185465,0
104.25,24.75,68.2,9,13.65,25.4,1.6,6.1,170,1028.794073,1165.994266,0
104.75,24.75,72.8,6.9,10.27,23.8,2.9,6.3,156,2709.258318,1226.985168,0
105.25,24.75,78.3,5.8,7.84,21.6,3.9,6.8,192,4169.754592,1121.516062,0
105.75,24.75,80.1,4.9,7.61,19.9,4,6.4,182,2554.417349,869.1909811,0
106.25,24.75,84.6,4.5,6.71,18.1,4.4,6.6,192,1370.523671,506.8534174,0
106.75,24.75,89.4,4.3,6.49,17.6,4.5,6.6,140,840.7502469,854.5458088,0
107.25,24.75,90.7,3.8,3.91,17.9,5.8,7.7,151,3108.159702,765.7834265,0
107.75,24.75,88.5,3.3,3.73,19.7,5.9,7.5,176,414.3865725,1420.483897,0
108.25,24.75,89.2,3.2,3.73,22.1,5.9,7.5,162,2072.198449,2397.165136,0
108.75,24.75,88.7,3.7,6.71,22.4,4.4,6.2,172,3107.743424,1551.745044,0
109.25,24.75,87.9,3.9,7.84,25.1,3.9,5.8,166,3023.321139,1691.97956,0
109.75,24.75,86,4.1,9.77,27.4,3.1,5.1,145,1142.855818,1606.244684,0
110.25,24.75,83.4,4,10.53,27.9,2.8,4.8,178,554.0943425,1103.849767,0
110.75,24.75,81.5,3.9,10.27,30.7,2.9,4.8,169,1969.176891,1318.969716,0
111.25,24.75,81.2,3.9,10.78,30.1,2.7,4.6,116,2050.653952,1693.339438,0
111.75,24.75,77.5,4.2,13.39,30.1,1.7,3.8,149,1210.290144,1200.979611,0
112.25,24.75,77.7,4.3,11.81,29.5,2.3,4.4,121,877.6292977,895.1361053,0
112.75,24.75,76.6,4.4,11.29,32.5,2.5,4.7,163,2043.042844,575.9815681,0
113.25,24.75,75.5,4.7,10.53,28.1,2.8,5.1,169,535.9169939,974.3755813,0
113.75,24.75,77.2,5.4,7.61,27,4,6.7,158,603.3160518,753.846511,0
114.25,24.75,74.9,6.1,10.02,24.4,3,6,155,569.5658973,592.463028,0
114.75,24.75,74.9,6.7,9.77,19.8,3.1,6.4,165,207.2070576,215.128828,0
115.25,24.75,75,7.3,8.55,19.6,3.6,7.2,176,338.7332684,653.6759081,0
115.75,24.75,73.9,7.4,8.55,17.2,3.6,7.3,192,733.6178871,529.1102058,0
116.25,24.75,71.9,7.6,8.08,15.2,3.8,7.6,183,692.3230742,565.9431786,0
116.75,24.75,72.2,7.1,7.38,12.9,4.1,7.6,153,180.7830943,390.599289,0
117.25,24.75,69.2,7.5,7.61,11.7,4,7.7,163,322.4213432,702.2194747,0
117.75,24.75,70.5,6.6,3.91,11.2,5.8,9.1,128,1361.352845,1657.757522,0
118.25,24.75,72.4,5.8,1.91,10,7.1,10,145,985.6151948,9.00495026,0
97.75,24.25,20.5,13.6,8.31,34.6,3.7,10.5,129,1517.82311,2001.071657,0
98.25,24.25,29.3,13.8,8.31,40.2,3.7,10.6,142,1087.801558,960.1974439,0
98.75,24.25,32.9,13.9,11.81,42.8,2.3,9.2,163,588.9621525,696.017579,0
99.25,24.25,33.9,13.9,6.93,42.5,4.3,11.2,214,3498.405725,631.9820297,0
99.75,24.25,35.1,13.6,13.92,41.1,1.5,8.3,173,3366.673502,1223.184054,0
100.25,24.25,35.4,12.7,6.06,35.1,4.7,11,206,1871.004295,628.1008189,0
100.75,24.25,38.6,12,7.61,39.1,4,10,191,1057.760341,775.8837321,0
101.25,24.25,44.3,12.1,9.77,31.5,3.1,9.1,189,408.5471688,584.1369898,0
101.75,24.25,47.4,12.2,6.93,32.2,4.3,10.4,204,1010.630798,813.2189036,0
102.25,24.25,51.5,10.2,7.84,28.5,3.9,9,183,295.6420111,609.2774059,0
102.75,24.25,54.8,9.7,10.02,25.2,3,7.8,202,618.3943413,592.8512565,0
103.25,24.25,61.1,9.6,8.08,24.5,3.8,8.6,205,1481.7439,1217.209015,0
103.75,24.25,65,9.1,12.07,25.2,2.2,6.7,135,2126.045036,204.2791455,0
104.25,24.25,71.2,8.2,10.02,20.5,3,7.1,194,1968.678396,516.4637902,0
104.75,24.25,75.3,7.3,10.02,20.3,3,6.6,179,2550.305901,836.5410388,0
105.25,24.25,77.5,6.3,8.55,18.6,3.6,6.7,182,581.6413649,715.1159975,0
105.75,24.25,83.2,5,5.64,16.2,4.9,7.4,184,1271.863629,1090.154712,0
106.25,24.25,86.6,4.6,4.45,14.5,5.5,7.8,171,577.1744793,1518.408911,0
106.75,24.25,87.4,4.2,3.56,17,6,8.1,183,1066.768815,389.3639253,0
107.25,24.25,89.9,3.9,2.75,14.6,6.5,8.4,163,2207.226863,826.18435,0
107.75,24.25,89.4,3.4,3.91,18.5,5.8,7.5,198,2415.566568,851.963339,0
108.25,24.25,89.4,3.4,3.91,20.2,5.8,7.5,158,2095.706216,432.8065374,0
108.75,24.25,87.4,3.9,5.64,19.3,4.9,6.8,151,3990.949747,1219.90002,0
109.25,24.25,86.8,4.1,5.64,21.8,4.9,6.9,139,4016.127281,1304.429122,0
109.75,24.25,86.9,4.1,5.85,25,4.8,6.8,149,972.8330605,2288.267014,0
110.25,24.25,84.6,4.1,9.28,24,3.3,5.3,178,575.5739057,125.2321692,0
110.75,24.25,80.7,4.8,11.04,22.8,2.6,5,143,1145.390101,448.6033419,0
111.25,24.25,80.9,4.5,9.77,23.5,3.1,5.3,166,2228.746304,638.3393648,0
111.75,24.25,76.3,4.8,10.02,22.4,3,5.4,145,986.5763833,871.9379416,0
112.25,24.25,76.3,5.1,10.27,25,2.9,5.4,187,917.3423929,1419.693698,0
112.75,24.25,75.2,5.3,7.84,26.5,3.9,6.5,155,1313.051267,679.5422503,0
113.25,24.25,74.1,5.5,6.27,25.3,4.6,7.3,159,1388.330926,1279.881757,0
113.75,24.25,73.1,6.3,6.06,24.3,4.7,7.8,149,2593.196814,1870.766014,0
